what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366077038503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077041709
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1366077041839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077041874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077047701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078706881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078728963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081406988
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366081431465
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366081438715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081455504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081468063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081471039
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366081471925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081472208
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1366081484819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081493508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081554887
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366081556372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1366081556891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1366081564445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081564509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081572861
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366081583549
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1366081599141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366081609459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082146276
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366082162793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082166415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082180631
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.rename.element",1366082222111
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366082257398
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366082262871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082264909
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1366082265065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082265116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082274169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082304599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082311201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082355639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082378917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082382655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082384477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082469425
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366082470246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082473073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082475978
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366082480288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366082482844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366166266427
